Episode,Reward Mean,Reward Std
0,20.0,9.939818911831342
1,26.94,20.39746062626424
2,29.94,21.357350022884393
3,26.86,16.925731889640698
4,34.42,30.180848231950016
5,34.96,27.566617492902534
6,35.58,28.407104745116143
7,50.76,41.09625773717116
8,40.54,34.46169467684374
9,44.54,43.23295502276012
10,40.46,27.762716005463155
11,53.22,46.664457566760596
12,50.68,49.70691702368997
13,42.74,28.07120232551502
14,41.4,25.126878039263055
15,43.48,31.199512816709174
16,45.52,30.354070567223758
17,50.42,35.47172958850471
18,47.18,36.22192153931097
19,54.54,43.12827842610925
20,59.52,40.23045612468245
21,55.84,40.233498480743634
22,54.36,35.36594972568954
23,56.96,35.78992036872951
24,57.62,42.79994859809997
25,58.24,33.24669006081658
26,55.58,41.14126395724857
27,64.08,49.51397378518514
28,64.5,47.68574210390355
29,62.14,38.14184578648496
30,62.08,37.83111946532906
31,62.48,42.60809312794929
32,65.78,39.80567296253137
33,71.88,47.73956011527547
34,69.4,45.59166590507524
35,73.14,49.21097844993533
36,59.9,42.73090216693301
37,61.62,40.21536522276031
38,66.44,47.10972723334322
39,70.22,51.5756880710282
40,64.8,49.14631217090453
41,66.6,53.98073730507948
42,69.52,48.21171641831475
43,72.34,52.536315059204526
44,67.94,43.88139013294815
45,71.62,48.79093768313948
46,69.76,45.94063996071453
47,69.6,46.67033318929703
48,70.98,42.629327932774174
49,67.22,41.13455481708779
50,70.56,47.521851815769985
51,76.04,53.50699393537259
52,70.54,51.67560739846219
53,64.62,45.89810017854769
54,61.4,41.68884742949846
55,65.54,43.9869116897288
56,71.84,52.04819305220883
57,71.26,49.68815150516267
58,70.14,47.180508687380645
59,67.96,41.16112729262891
60,69.24,45.905363521052756
61,70.62,41.72428070081016
62,72.46,45.397889818801055
63,69.44,41.088762453984906
64,81.88,49.59743541756973
65,83.42,50.7247828975147
66,84.2,50.29035692854049
67,80.14,49.55038244050191
68,77.66,51.82571176549339
69,75.94,49.672692699309145
70,72.84,45.35917106826358
71,75.48,43.60607297154834
72,76.64,45.47164391134324
73,78.18,48.86090052383399
74,74.52,38.82125191180728
75,75.66,46.58137395998533
76,80.58,44.517003493047454
77,89.52,52.68747099643329
78,83.22,52.77245114640782
79,78.44,46.999642551832245
80,74.52,48.0363362466373
81,72.38,44.612953275926486
82,73.02,47.282762186657415
83,75.06,48.482330802056126
84,75.12,46.91935208418804
85,73.52,47.400945138256475
86,74.94,51.00369006258272
87,76.72,48.248539874280134
88,76.64,45.00078221542377
89,82.0,55.003636243433945
90,81.16,53.85178177182256
91,74.56,48.66380996181864
92,78.34,47.36142312051022
93,81.22,46.3643354314499
94,83.08,55.52074927448295
95,81.42,50.06039951898108
96,81.42,49.27152930445736
97,83.3,51.38647682026857
98,85.6,52.395419647140926
99,81.08,48.43421930825354
100,78.98,46.86768182873993
101,83.4,53.11798188937528
102,83.3,52.41116293310042
103,81.22,51.90040076916554
104,84.48,55.35096747121951
105,86.54,55.870281903709774
106,92.46,61.13958128741151
107,85.42,55.921763205392594
108,91.44,57.655584291549765
109,88.46,56.677053557855324
110,85.72,54.3330617580125
111,81.6,52.79545434978281
112,79.18,51.34420707343722
113,82.22,49.170840952743525
114,83.34,47.97316333117924
115,87.24,49.81146855895738
116,88.0,49.87223676555925
117,90.96,47.56972146229154
118,90.86,51.38132345512326
119,90.86,51.813901609510154
120,85.48,48.74227733703053
121,84.04,47.85016614391218
122,88.86,51.943049583173305
123,90.98,54.340588881608554
124,96.36,57.567963312939945
125,95.44,54.336418726301794
126,93.06,55.902203892154375
127,96.96,55.578398681502144
128,100.4,58.34792198527724
129,100.66,57.851399291633385
130,100.56,57.948998265716384
131,97.98,51.88274857792329
132,98.08,56.034931962125206
133,100.14,55.79319313321294
134,100.46,55.70716650485825
135,103.54,59.43978802115633
136,104.68,60.63775721446168
137,103.02,56.63938205877603
138,107.32,60.149959268481645
139,109.54,57.6316614370955
140,112.62,61.71900517668767
141,105.32,58.76986983140256
142,102.74,60.10318128019515
143,111.02,62.69050645831472
144,106.7,62.08228410746499
145,109.62,63.744455445160085
146,106.18,62.46877299899526
147,105.1,59.71406869406906
148,112.66,59.00630813735087
149,105.18,56.73435995937559
150,107.56,59.56783024418465
151,103.32,58.391930949404305
152,107.74,59.07006348396791
153,108.5,61.28433731386838
154,107.84,59.47011350249803
155,110.54,60.5009785044837
156,115.94,62.60236736737678
157,114.96,62.09024400016479
158,114.94,61.62188247692535
159,104.36,56.73191694275806
160,109.16,62.09939130136461
161,108.8,60.53560935515558
162,111.5,60.05772223453034
163,108.78,60.5565157518165
164,108.88,59.3149694427975
165,112.9,59.731482486206545
166,107.82,58.89098063370995
167,107.96,59.785938146022275
168,111.42,61.90447156708472
169,109.66,62.73869938084467
170,105.58,58.03967263863572
171,103.04,57.55413451699191
172,104.7,60.71910737156799
173,105.08,56.92761719938751
174,104.18,57.45526607718392
175,106.2,61.55647813187497
176,108.16,62.54897601080292
177,106.16,59.41156789716966
178,105.3,58.09827880410918
179,105.26,62.08729660727708
180,100.48,59.48856696878821
181,102.98,61.669275980831806
182,102.98,61.20146730267175
183,102.4,60.23620173948552
184,101.6,55.50423407272638
185,99.98,57.2906589244704
186,103.96,58.61977823226561
187,104.38,62.18677994558008
188,98.84,59.30509590246018
189,93.96,55.81324573969874
190,98.68,62.592791917280685
191,101.78,61.3645793597577
192,100.5,57.34814731096376
193,106.82,63.784540446725806
194,104.74,64.10859848725443
195,108.96,63.38074155451322
196,108.12,65.23423641003242
197,110.06,65.5543774282084
198,106.72,66.1168783292133
199,103.36,63.71836783848123
200,104.76,63.850625682134066
201,103.64,65.3500604437364
202,99.84,65.59126771148733
203,105.16,66.133307795694
204,102.48,65.16171882324775
205,99.2,60.27238173492069
206,100.06,62.84501889569292
207,101.76,64.60079256479753
208,103.8,64.0053122795288
209,108.08,63.60435205235566
210,98.82,60.28422347513486
211,104.58,65.06092221910168
212,107.16,61.98947007355362
213,105.82,63.21983549488246
214,108.72,63.86079861699195
215,117.62,61.6291781545073
216,112.42,61.20460440195656
217,110.04,60.92354553044331
218,105.44,61.948094401684386
219,104.36,59.8216549420024
220,107.02,61.39527343370986
221,111.44,63.6393463197101
222,117.6,63.91650803978578
223,120.9,64.73522997564774
224,118.84,63.30698539655795
225,117.28,64.90702273252101
226,114.8,63.300552920175996
227,115.24,66.8944123227045
228,116.98,64.03576813000684
229,113.22,67.93122698729945
230,115.38,66.64229587881859
231,113.72,67.7911616658101
232,113.66,65.32583256262411
233,115.46,65.510368644971
234,111.5,64.99299962303633
235,113.36,64.4961270155038
236,117.12,64.19957632258954
237,121.7,63.76527268035479
238,117.2,67.70199406221356
239,115.64,64.04272324003719
240,113.08,65.3170238146228
241,117.16,64.53754256244964
242,121.22,66.30574334098063
243,112.42,63.39434990596559
244,114.32,62.160579147881165
245,113.74,64.16940392430024
246,111.44,66.04124771686253
247,116.78,67.51719484694252
248,112.74,67.55969508516155
249,113.44,66.90236468167625
250,112.7,67.02126528199838
251,110.4,65.4586892627709
252,113.16,67.83372612498889
253,109.26,67.00621165235354
254,114.58,68.85146040571688
255,114.86,66.6738359478439
256,116.86,68.12224599937967
257,114.68,68.01542178065208
258,117.32,67.36243463533663
259,111.4,66.26371556138398
260,114.7,67.42766494548066
261,114.52,67.30653460103262
262,111.5,65.35449487219682
263,113.42,63.87396652784293
264,123.6,69.4668266152989
265,122.94,70.27073644128116
266,118.06,68.17636247263417
267,116.5,68.07943889310488
268,120.94,68.62635353856417
269,120.1,67.58616722377441
270,113.96,67.57838707752649
271,119.76,66.07679168966968
272,114.58,66.6342524532241
273,111.08,68.7525534071281
274,107.18,66.3896648583196
275,108.38,68.18676997776036
276,110.42,70.93887227747564
277,108.88,71.0866063334015
278,110.64,69.61573385377761
279,106.72,67.158034515611
280,111.46,69.29537069675001
281,108.5,67.71240654414817
282,106.36,68.92336613950307
283,104.36,66.06504673426032
284,96.48,64.20537049188331
285,108.84,70.86363242171545
286,109.58,67.41901512184822
287,102.26,67.67475452485957
288,104.66,69.50557099974074
289,96.14,62.25175017619986
290,103.28,66.08480612062048
291,103.54,63.54532555585816
292,104.58,63.99252768878566
293,107.72,66.01516189482534
294,109.24,65.12497523991851
295,111.8,64.12051153882042
296,107.82,62.10883673037195
297,102.12,60.64804695948584
298,105.06,61.39231548003383
299,107.38,65.8995872521217
300,109.26,66.71425934536033
301,108.0,61.77248578453032
302,107.06,62.94391471778667
303,110.5,63.50188973566062
304,112.2,65.50908333964078
305,108.8,62.9288487102696
306,103.22,62.34814832855905
307,103.6,61.58831057920001
308,105.76,64.5329559217614
309,102.74,63.00692342909626
310,102.86,61.105485842107505
311,105.32,64.13187662933309
312,106.04,64.97321294195017
313,106.18,66.80828990477156
314,104.16,64.70219779883833
315,104.72,64.5891755637119
316,103.12,64.83105428727809
317,104.48,65.71917224067874
318,98.58,64.68418353817262
319,99.84,62.95215961347156
320,101.44,65.05018370458303
321,102.06,64.43924580564239
322,104.38,62.87507932400564
323,110.68,64.79334533731067
324,113.38,64.51105021622266
325,113.26,65.44701979464
326,114.38,67.07813056429048
327,110.98,67.58949326633542
328,113.8,69.67639485507269
329,111.88,67.24511580776704
330,110.36,69.10448900035367
331,106.58,66.44639644104112
332,110.58,68.92433242331767
333,104.46,66.12449168046587
334,96.02,63.342715445424346
335,98.6,63.64275292600094
336,98.66,65.78833027216909
337,99.64,63.68383154302197
338,99.24,64.02985553630431
339,98.8,64.11957579398042
340,103.5,67.93092079458367
341,102.2,64.85584013795521
342,97.16,62.0010838614939
343,95.4,63.46715686085203
344,97.22,63.49024807007766
345,98.14,65.67374208920944
346,97.18,63.93142889064814
347,98.2,65.40091742475789
348,102.86,65.66003655192404
349,104.48,67.43567008638676
350,96.88,65.15570274350512
351,97.94,66.16688295514608
352,97.24,62.063696312739864
353,97.52,63.048946065735315
354,102.04,62.98474735997596
355,99.64,62.94974503522632
356,102.18,63.975210824193475
357,102.92,62.07570861456195
358,104.52,62.29518119405386
359,104.94,62.76795679325558
360,107.6,62.80987183556419
361,112.24,65.60809706126219
362,113.7,68.54845001894647
363,115.18,69.22765054513982
364,112.12,68.6768199613232
365,114.76,71.18948236923768
366,110.8,71.11821145107632
367,112.04,70.40595429365331
368,111.7,68.03565241841956
369,107.86,68.04733940427062
370,110.44,67.02064159645147
371,110.08,65.11185452742075
372,105.46,64.97759921696094
373,107.94,67.50626933848442
374,108.5,66.92719925411491
375,106.84,65.76027980475752
376,108.16,66.05160406833433
377,109.16,64.06757682322626
378,110.4,66.85865688151384
379,109.94,63.35531864018995
380,112.56,66.10027533981987
381,110.52,65.45754043653031
382,111.8,64.43011718133066
383,115.6,67.59289903532768
384,113.84,63.756524372020166
385,113.54,62.578977300687804
386,119.74,65.92990520241932
387,121.38,67.07157072858813
388,120.44,66.43919325217608
389,117.66,66.21800661451536
390,120.0,66.1873099619557
391,125.06,67.34936079874849
392,123.44,68.60325356715963
393,121.38,71.20305892305468
394,121.02,69.19493912129703
395,116.14,67.84453109868178
396,116.2,64.28810154297607
397,123.34,68.17407425114037
398,123.82,68.60165887207103
399,120.96,67.11928485912226
400,121.08,67.00323574276096
401,120.9,65.63939365960049
402,118.54,66.59375646410105
403,116.46,65.97915125249794
404,118.48,65.45631825882052
405,118.66,65.42097828678504
406,119.38,67.2484616924432
407,117.24,65.61632723644321
408,116.04,65.43361827073298
409,119.26,66.21987919046667
410,118.1,66.6760076789245
411,118.38,65.24320347745042
412,119.3,66.31960494454111
413,117.58,66.19519317896126
414,118.34,66.11130311830193
415,121.02,65.39923241139762
416,120.98,66.5403606843245
417,119.34,66.23763582737536
418,121.52,66.00613304837665
419,115.74,66.62876555962897
420,116.34,64.17931442450907
421,125.54,67.04750852940026
422,119.9,65.94641764341713
423,122.82,66.69413467464736
424,125.32,65.62269119748137
425,122.42,66.50656809669252
426,121.12,67.53358868000426
427,121.34,66.1929331575509
428,126.84,66.84739635917019
429,127.96,66.42197226821861
430,122.82,66.68663734212424
431,127.74,66.30559855698462
432,129.58,66.16739076010177
433,132.38,66.44212218164017
434,123.06,65.04626353604026
435,125.38,66.90856148505958
436,124.8,65.36574026200576
437,128.64,66.22771625233653
438,130.68,66.89856201743056
439,127.82,64.18993379027587
440,127.82,65.25570932876296
441,126.36,66.625148405088
442,125.06,65.14212461994158
443,127.48,65.98158530984232
444,129.12,66.40651775240137
445,126.98,66.0374106094417
446,122.18,65.99748177014028
447,122.56,66.9895991927105
448,123.64,66.65005926478986
449,126.02,63.44682497966309
450,125.06,64.70283146818228
451,123.86,65.62835058113224
452,128.54,66.36421023413146
453,126.52,64.744803652494
454,127.72,64.92520003819781
455,126.84,64.8599599136478
456,122.64,64.57886960918408
457,125.04,64.14326465031228
458,129.62,66.03177719855796
459,128.68,64.98628778442419
460,129.64,64.38408499000356
461,131.52,65.09354499487641
462,130.62,64.87307299642897
463,128.26,66.07323512588134
464,133.28,66.8278504816667
465,129.32,65.59251176773152
466,130.84,66.74289774949843
467,126.76,64.0089243777772
468,132.42,66.10812052993185
469,132.46,66.38921900429317
470,130.48,67.84666240869923
471,129.4,67.29041536504288
472,130.96,65.64966412709208
473,134.26,66.01660700157196
474,131.46,64.96867245065116
475,128.06,66.30004826544244
476,126.26,66.02054528705438
477,130.08,67.42783994760619
478,129.1,65.67868756301391
479,128.58,67.79353656507381
480,127.08,68.50922273679656
481,126.44,68.16748785161441
482,125.64,68.12099823108878
483,127.12,68.41392840642904
484,129.16,69.27809466202142
485,129.96,67.63341186129826
486,128.2,69.60402287224495
487,129.82,69.79532649110543
488,131.22,67.87673828345024
489,129.28,69.96371631067063
490,132.08,70.2549186890142
491,130.02,71.81629063102606
492,129.02,68.92241725302443
493,129.82,67.10966845395677
494,120.04,69.77190265429202
495,121.14,70.08908902247195
496,119.02,70.7266540987201
497,121.32,69.38513961937383
498,122.84,70.82636797125772
499,124.72,70.33350268542013
500,122.36,69.76983875572594
501,122.36,67.85919539752884
502,125.66,69.8050456629032
503,121.12,68.20077418915416
504,125.56,68.68949264625559
505,122.34,67.00913669045441
506,118.26,64.67822199164105
507,115.96,65.83159120057786
508,115.52,65.34255581166076
509,122.94,67.0618848527239
510,120.8,66.60240235907413
511,122.1,67.63113188465796
512,121.24,66.95238905371488
513,121.88,66.14306917584032
514,122.96,67.91346258290768
515,117.16,67.27714619393423
516,121.0,67.85278181474949
517,120.82,66.17512825828145
518,119.18,66.98587612325451
519,118.34,65.07368438931364
520,119.32,64.30005909795108
521,120.9,66.8234240367852
522,120.52,64.93450238509571
523,122.56,68.2601377086217
524,119.36,66.35895116711838
525,118.26,64.24696413061088
526,118.78,65.61807372972785
527,122.94,66.31874848035058
528,118.7,67.89941089582443
529,118.3,66.15746367568818
530,119.7,65.16540493237191
531,115.12,63.61780882740305
532,115.3,64.46557220718668
533,115.34,63.1641068962429
534,113.28,64.80155553688506
535,112.22,68.19392641577402
536,113.14,66.78473178803671
537,117.02,68.43288390824983
538,120.76,67.41292457681983
539,123.46,68.18481062524117
540,120.9,69.25727398620309
541,118.62,67.89959940971671
542,114.1,69.72209119066923
543,118.9,69.73098307065518
544,115.88,69.45232609495524
545,119.94,72.49038832838461
546,119.36,72.55115712378405
547,119.84,74.3307096696917
548,118.42,72.67436687030718
549,120.64,73.60183693359834
550,117.66,73.82536420499393
551,112.88,72.18577145116619
552,116.3,72.76599480526602
553,120.6,73.12865375487232
554,116.78,72.39013468698619
555,120.26,72.51753167338227
556,122.84,73.4907776527096
557,118.48,72.21973137585046
558,116.3,69.8318695152865
559,118.86,70.41051341951712
560,119.84,71.7889573681078
561,116.56,72.26455839483141
562,118.14,72.72908909095452
563,112.94,71.12479455154862
564,118.08,71.58375234646478
565,115.62,71.90518479219702
566,116.64,73.13323731382332
567,116.66,71.07365475336132
568,119.54,72.6204406486218
569,119.78,71.6550877467888
570,111.8,71.57066438143497
571,114.82,72.63516779081603
572,114.5,71.37905855361221
573,119.34,71.41165451101102
574,120.9,71.48601261785414
575,117.26,71.25385884287249
576,122.22,72.12053521709333
577,124.22,72.29392505598241
578,120.46,71.74376906742494
579,120.94,71.75720451634106
580,116.96,72.36406843178456
581,115.36,72.3565504982099
582,117.5,73.62126051623946
583,114.86,71.41652749889202
584,120.5,71.5486547742164
585,122.3,71.55983510321974
586,119.82,70.11980889876983
587,118.66,73.19442874973478
588,121.58,71.69632905525917
589,121.84,71.07161458697838
590,124.3,69.71549325652083
591,121.58,70.8231854691668
592,120.0,71.54075761410414
593,120.06,71.30733763084976
594,117.24,70.30065718042754
595,120.94,69.47500557754564
596,120.46,69.38449682746139
597,120.78,69.21135455978305
598,124.96,67.95232446355313
599,126.88,67.5282577888694
600,125.28,67.2312546365156
601,123.18,66.4971247498717
602,122.96,67.06741682814392
603,120.5,68.68486004935876
604,120.8,66.43944611448835
605,124.2,67.18035427117066
606,118.82,66.4203854249582
607,121.4,67.2933874908969
608,120.56,67.8000471976237
609,122.72,67.53755695907279
610,120.72,70.26465398762026
611,121.16,71.29666471862481
612,120.26,68.96399350385677
613,120.58,70.12306040098363
614,117.46,69.96033447604434
615,119.78,70.26244800745276
616,121.18,70.78493907604921
617,124.42,69.27946015955955
618,121.36,69.09349028671222
619,122.36,68.95933874392937
620,124.64,69.85635547321377
621,127.44,70.6926191338247
622,126.42,72.6066360603492
623,123.68,69.993553988921
624,125.32,70.7503893982217
625,127.08,71.24797260273446
626,124.82,71.16675909439742
627,124.94,71.46786970380465
628,126.98,71.15433648063905
629,125.78,70.4812854593331
630,122.08,69.68122846219057
631,119.96,67.92730231652072
632,124.6,67.18868952435372
633,126.06,68.29301867687504
634,127.3,69.22867902827556
635,127.2,69.93825848561
636,125.06,70.08007134699565
637,122.48,69.44126726954225
638,123.04,69.73491521468998
639,125.68,70.98575631772896
640,122.0,71.61312728822837
641,122.28,71.01184126608744
642,124.58,73.04768031909022
643,124.48,70.51247832830727
644,123.7,69.58139119046128
645,128.92,71.88180298239607
646,133.92,72.17640611723472
647,134.58,71.0684430672292
648,129.84,72.04175455942199
649,130.3,72.31548935048424
650,131.08,70.90637206908839
651,132.12,70.91534107652588
652,131.92,71.60023463648706
653,129.22,69.30924613642827
654,129.78,69.32540371321325
655,131.76,69.45978980676517
656,127.48,70.63971687372481
657,128.26,70.38488758249174
658,128.62,69.73403473197288
659,129.14,69.83666945094103
660,129.78,69.85335782909796
661,128.86,68.09199953004757
662,131.02,68.96854065441721
663,127.86,68.40555825369749
664,129.7,69.14629418848129
665,128.1,69.13125197766927
666,122.86,70.12503404633755
667,122.56,70.41652078880352
668,124.8,71.01408311032398
669,127.24,72.23117332564937
670,121.56,71.84432058277119
671,122.8,71.44676339765154
672,123.7,70.76305533256743
673,122.1,70.2963014674314
674,124.66,71.95682316500638
675,125.2,72.69277818325558
676,125.24,72.7097132438301
677,125.1,72.37990052493855
678,123.26,70.61325937810828
679,122.32,71.67326977332623
680,123.34,71.34833144510108
